product_id,order_id,quantity,expiration_date,unit_price
29,159b886e-6f74-4557-be2f-a40c7f0a42d5,79,2025-08-02,76.38
10,159b886e-6f74-4557-be2f-a40c7f0a42d5,48,2025-09-14,78.57
8,d68e5272-1da4-4087-a3ad-4a0ef6a52a2a,41,2024-07-01,18.82
4,d68e5272-1da4-4087-a3ad-4a0ef6a52a2a,24,2024-12-24,99.74
14,d68e5272-1da4-4087-a3ad-4a0ef6a52a2a,31,2025-02-15,66.64
9,d68e5272-1da4-4087-a3ad-4a0ef6a52a2a,77,2024-06-17,41.98
28,d68e5272-1da4-4087-a3ad-4a0ef6a52a2a,62,2025-01-10,30.86
24,0278a289-ab6f-4baa-a0b4-d4f85ea820a8,45,2025-08-08,45.34
13,0278a289-ab6f-4baa-a0b4-d4f85ea820a8,87,2025-01-06,35.0
9,0278a289-ab6f-4baa-a0b4-d4f85ea820a8,71,2025-09-03,72.45
31,0278a289-ab6f-4baa-a0b4-d4f85ea820a8,6,2025-09-24,37.55
12,0278a289-ab6f-4baa-a0b4-d4f85ea820a8,85,2025-02-22,42.35
20,bdc38e54-5123-4db3-aff0-0a0138af6cfd,3,2024-10-27,11.74
17,bdc38e54-5123-4db3-aff0-0a0138af6cfd,21,2024-11-17,2.15
18,bdc38e54-5123-4db3-aff0-0a0138af6cfd,56,2024-10-10,60.1
25,bdc38e54-5123-4db3-aff0-0a0138af6cfd,98,2025-01-15,86.99
18,bdc38e54-5123-4db3-aff0-0a0138af6cfd,71,2024-10-14,46.57
29,2feacda4-c2c5-41a9-aa07-9ecae5ac8540,83,2026-02-02,94.04
24,2feacda4-c2c5-41a9-aa07-9ecae5ac8540,41,2026-02-10,62.32
2,2feacda4-c2c5-41a9-aa07-9ecae5ac8540,4,2025-08-19,6.75
33,2feacda4-c2c5-41a9-aa07-9ecae5ac8540,31,2025-11-20,57.52
32,2feacda4-c2c5-41a9-aa07-9ecae5ac8540,46,2025-10-31,63.83
20,82bef6b9-5dae-44ae-9635-0a844e00bbfb,21,2025-04-20,47.29
18,82bef6b9-5dae-44ae-9635-0a844e00bbfb,51,2024-11-24,85.54
2,82bef6b9-5dae-44ae-9635-0a844e00bbfb,40,2025-02-04,65.16
28,82bef6b9-5dae-44ae-9635-0a844e00bbfb,7,2025-04-15,15.29
3,82bef6b9-5dae-44ae-9635-0a844e00bbfb,63,2024-12-13,24.71
29,7811ebf7-0fc5-4bde-8278-08d11fb4e146,99,2025-07-12,62.02
14,7811ebf7-0fc5-4bde-8278-08d11fb4e146,66,2025-06-16,24.59
8,7811ebf7-0fc5-4bde-8278-08d11fb4e146,18,2026-03-28,7.39
11,7811ebf7-0fc5-4bde-8278-08d11fb4e146,15,2025-08-20,91.57
15,7811ebf7-0fc5-4bde-8278-08d11fb4e146,7,2025-06-06,78.31
30,4ce90b8e-cae1-4055-8913-1bf554ea9e88,63,2025-05-08,99.22
32,4ce90b8e-cae1-4055-8913-1bf554ea9e88,93,2025-10-04,11.56
26,4ce90b8e-cae1-4055-8913-1bf554ea9e88,70,2025-10-22,20.72
32,4ce90b8e-cae1-4055-8913-1bf554ea9e88,84,2025-10-09,36.33
12,4ce90b8e-cae1-4055-8913-1bf554ea9e88,58,2025-05-03,48.37
12,2d2944ee-c48d-46f9-8261-cd2a18b23f44,62,2024-06-23,87.9
21,2d2944ee-c48d-46f9-8261-cd2a18b23f44,2,2025-02-09,49.44
7,2d2944ee-c48d-46f9-8261-cd2a18b23f44,77,2025-01-03,8.1
30,2d2944ee-c48d-46f9-8261-cd2a18b23f44,89,2024-06-04,98.47
27,2d2944ee-c48d-46f9-8261-cd2a18b23f44,33,2024-12-21,88.21
3,b8460706-3267-4d19-ad62-f79292de282c,35,2025-07-31,9.43
10,b8460706-3267-4d19-ad62-f79292de282c,65,2025-01-07,40.6
2,b8460706-3267-4d19-ad62-f79292de282c,85,2025-08-16,78.45
33,b8460706-3267-4d19-ad62-f79292de282c,52,2025-10-06,18.93
20,b8460706-3267-4d19-ad62-f79292de282c,34,2025-03-06,13.41
10,7acedbe2-ec9a-48dd-945c-ae2a4261545a,13,2025-12-02,4.29
26,7acedbe2-ec9a-48dd-945c-ae2a4261545a,25,2025-02-07,77.15
3,7acedbe2-ec9a-48dd-945c-ae2a4261545a,90,2025-08-08,98.18
22,7acedbe2-ec9a-48dd-945c-ae2a4261545a,62,2025-12-21,56.38
19,7acedbe2-ec9a-48dd-945c-ae2a4261545a,22,2025-05-31,15.12
2,6c1fb71a-7d62-449d-b543-684833c23d8d,9,2024-11-21,14.49
27,6c1fb71a-7d62-449d-b543-684833c23d8d,47,2025-03-02,44.43
6,6c1fb71a-7d62-449d-b543-684833c23d8d,46,2025-07-09,94.03
31,6c1fb71a-7d62-449d-b543-684833c23d8d,41,2025-04-03,36.3
3,6c1fb71a-7d62-449d-b543-684833c23d8d,54,2025-08-24,87.23
9,f47c70b6-3fa9-4088-b9d7-58a484c7e619,18,2025-06-29,17.04
21,f47c70b6-3fa9-4088-b9d7-58a484c7e619,73,2025-09-27,78.91
14,f47c70b6-3fa9-4088-b9d7-58a484c7e619,79,2025-05-19,62.49
11,f47c70b6-3fa9-4088-b9d7-58a484c7e619,44,2025-08-20,32.97
10,f47c70b6-3fa9-4088-b9d7-58a484c7e619,19,2025-05-31,20.43
32,b053d1db-ea45-4f6f-b645-59e9c025746f,25,2025-10-10,14.65
2,b053d1db-ea45-4f6f-b645-59e9c025746f,46,2025-05-08,25.67
31,b053d1db-ea45-4f6f-b645-59e9c025746f,95,2025-04-08,90.09
16,b053d1db-ea45-4f6f-b645-59e9c025746f,31,2025-04-11,13.48
29,b053d1db-ea45-4f6f-b645-59e9c025746f,33,2025-08-16,59.05
5,b3de671b-4724-47c0-9ad9-263a48a30f94,77,2025-02-09,19.93
16,b3de671b-4724-47c0-9ad9-263a48a30f94,52,2024-11-19,68.44
3,b3de671b-4724-47c0-9ad9-263a48a30f94,21,2024-11-16,30.35
21,b3de671b-4724-47c0-9ad9-263a48a30f94,73,2025-05-13,97.17
15,b3de671b-4724-47c0-9ad9-263a48a30f94,39,2024-11-20,14.48
16,60f8a7f8-a9bb-42c8-b692-bccc4233c287,47,2024-08-14,28.67
23,60f8a7f8-a9bb-42c8-b692-bccc4233c287,81,2025-02-24,69.39
31,60f8a7f8-a9bb-42c8-b692-bccc4233c287,81,2025-06-29,35.1
33,60f8a7f8-a9bb-42c8-b692-bccc4233c287,3,2024-09-30,15.9
23,60f8a7f8-a9bb-42c8-b692-bccc4233c287,57,2025-02-10,55.47
26,93bbf7ed-43fd-460a-967e-0c9e63f2350b,81,2025-03-07,58.88
26,93bbf7ed-43fd-460a-967e-0c9e63f2350b,61,2024-09-15,41.93
6,93bbf7ed-43fd-460a-967e-0c9e63f2350b,6,2025-04-29,68.96
29,93bbf7ed-43fd-460a-967e-0c9e63f2350b,100,2025-01-06,85.24
20,93bbf7ed-43fd-460a-967e-0c9e63f2350b,64,2024-09-20,94.34
25,6bebe419-387f-4f2d-ab34-b49fc8340de6,42,2025-07-03,73.6
2,6bebe419-387f-4f2d-ab34-b49fc8340de6,3,2025-07-21,78.94
22,6bebe419-387f-4f2d-ab34-b49fc8340de6,21,2024-08-25,31.99
27,6bebe419-387f-4f2d-ab34-b49fc8340de6,74,2025-01-14,16.32
12,6bebe419-387f-4f2d-ab34-b49fc8340de6,25,2024-09-09,80.96
31,133bc6b4-1383-46a0-8435-873f41489bb0,49,2024-12-25,59.94
30,133bc6b4-1383-46a0-8435-873f41489bb0,92,2025-03-30,72.89
32,133bc6b4-1383-46a0-8435-873f41489bb0,99,2025-01-30,34.87
16,133bc6b4-1383-46a0-8435-873f41489bb0,31,2024-09-23,23.25
32,133bc6b4-1383-46a0-8435-873f41489bb0,61,2024-08-05,8.64
32,5a5d5e8a-0a00-4b62-86df-93246b5c8352,73,2025-05-15,55.84
12,5a5d5e8a-0a00-4b62-86df-93246b5c8352,31,2025-04-10,88.31
14,5a5d5e8a-0a00-4b62-86df-93246b5c8352,95,2025-02-11,45.02
7,5a5d5e8a-0a00-4b62-86df-93246b5c8352,13,2024-12-31,63.15
7,5a5d5e8a-0a00-4b62-86df-93246b5c8352,25,2025-05-03,50.45
2,f6b71501-09fa-4460-a94e-677d7c2ec2dc,47,2025-04-11,68.44
6,f6b71501-09fa-4460-a94e-677d7c2ec2dc,58,2025-01-20,92.16
26,f6b71501-09fa-4460-a94e-677d7c2ec2dc,23,2025-01-24,76.5
6,f6b71501-09fa-4460-a94e-677d7c2ec2dc,48,2025-01-28,5.66
29,f6b71501-09fa-4460-a94e-677d7c2ec2dc,31,2024-12-15,61.89
19,f470324f-4beb-4871-a03b-a0e37fb3e6b3,28,2024-12-06,16.75
12,f470324f-4beb-4871-a03b-a0e37fb3e6b3,14,2025-05-07,55.84
18,f470324f-4beb-4871-a03b-a0e37fb3e6b3,21,2024-07-24,60.63
33,f470324f-4beb-4871-a03b-a0e37fb3e6b3,16,2024-08-20,11.97
11,f470324f-4beb-4871-a03b-a0e37fb3e6b3,23,2025-04-18,11.19
16,ba580558-2a72-4334-99fd-69b58f04c181,83,2025-03-13,96.7
27,ba580558-2a72-4334-99fd-69b58f04c181,23,2026-01-14,43.91
23,ba580558-2a72-4334-99fd-69b58f04c181,88,2025-03-20,63.61
5,ba580558-2a72-4334-99fd-69b58f04c181,76,2025-03-26,75.95
27,ba580558-2a72-4334-99fd-69b58f04c181,59,2025-03-18,98.52
4,3d944aab-c6cd-4894-8f07-ed0382c0b712,94,2024-10-21,21.99
30,3d944aab-c6cd-4894-8f07-ed0382c0b712,87,2025-02-27,24.31
15,3d944aab-c6cd-4894-8f07-ed0382c0b712,95,2024-08-18,99.05
16,3d944aab-c6cd-4894-8f07-ed0382c0b712,21,2024-11-24,97.22
6,3d944aab-c6cd-4894-8f07-ed0382c0b712,59,2025-03-15,96.55
19,1e03df81-3963-4879-8946-a44c5b410d66,78,2025-03-28,8.69
32,1e03df81-3963-4879-8946-a44c5b410d66,93,2025-07-20,42.4
27,1e03df81-3963-4879-8946-a44c5b410d66,94,2025-01-21,26.89
20,1e03df81-3963-4879-8946-a44c5b410d66,18,2024-10-28,93.87
30,1e03df81-3963-4879-8946-a44c5b410d66,93,2024-11-15,4.45
33,2837c633-312c-4485-99bb-5d0b39d1749a,40,2025-04-28,10.83
23,2837c633-312c-4485-99bb-5d0b39d1749a,61,2024-12-29,84.66
3,2837c633-312c-4485-99bb-5d0b39d1749a,42,2025-05-29,23.48
14,2837c633-312c-4485-99bb-5d0b39d1749a,36,2025-06-22,60.94
10,2837c633-312c-4485-99bb-5d0b39d1749a,16,2025-05-07,31.56
31,06caa24e-d5c7-43ff-bace-2c51a2399087,36,2025-08-06,67.65
20,06caa24e-d5c7-43ff-bace-2c51a2399087,41,2024-12-28,22.65
25,06caa24e-d5c7-43ff-bace-2c51a2399087,2,2025-02-14,11.13
2,06caa24e-d5c7-43ff-bace-2c51a2399087,16,2025-07-15,42.69
33,06caa24e-d5c7-43ff-bace-2c51a2399087,2,2025-05-08,42.06
14,9d17646d-5c38-4bc1-a197-9ade063ffc52,94,2024-10-25,65.82
13,9d17646d-5c38-4bc1-a197-9ade063ffc52,80,2024-06-02,49.93
25,9d17646d-5c38-4bc1-a197-9ade063ffc52,12,2024-06-23,89.37
5,9d17646d-5c38-4bc1-a197-9ade063ffc52,23,2024-11-02,64.47
12,9d17646d-5c38-4bc1-a197-9ade063ffc52,1,2024-11-02,50.9
22,79843c38-1c96-42b2-9e39-41bac1ea9172,52,2024-08-18,61.04
32,79843c38-1c96-42b2-9e39-41bac1ea9172,98,2024-10-25,36.88
27,79843c38-1c96-42b2-9e39-41bac1ea9172,9,2024-11-29,44.04
5,79843c38-1c96-42b2-9e39-41bac1ea9172,10,2024-12-16,78.8
29,79843c38-1c96-42b2-9e39-41bac1ea9172,81,2024-11-07,20.45
10,795ad310-604a-42f0-8dbd-4e438f83043a,36,2024-11-07,79.95
33,795ad310-604a-42f0-8dbd-4e438f83043a,12,2025-06-22,20.45
7,795ad310-604a-42f0-8dbd-4e438f83043a,72,2024-09-21,17.44
32,795ad310-604a-42f0-8dbd-4e438f83043a,25,2025-03-27,80.98
23,795ad310-604a-42f0-8dbd-4e438f83043a,22,2024-10-04,43.57
16,16679769-925d-46f6-b31f-cad1e43bcf22,87,2025-04-01,7.53
15,16679769-925d-46f6-b31f-cad1e43bcf22,60,2025-03-16,71.08
27,16679769-925d-46f6-b31f-cad1e43bcf22,44,2025-07-16,81.24
23,16679769-925d-46f6-b31f-cad1e43bcf22,39,2025-09-30,76.9
17,16679769-925d-46f6-b31f-cad1e43bcf22,95,2025-09-28,7.06
9,aec3f868-57bf-49d6-90f7-ab909664bd3b,69,2025-01-16,58.25
17,aec3f868-57bf-49d6-90f7-ab909664bd3b,85,2024-09-21,17.74
13,aec3f868-57bf-49d6-90f7-ab909664bd3b,85,2025-01-22,66.06
26,aec3f868-57bf-49d6-90f7-ab909664bd3b,52,2024-10-21,90.3
14,aec3f868-57bf-49d6-90f7-ab909664bd3b,60,2024-12-31,34.88
27,a653f906-162b-49bd-b8c8-282be8463ce5,20,2025-08-05,60.41
30,a653f906-162b-49bd-b8c8-282be8463ce5,15,2025-10-23,67.28
23,a653f906-162b-49bd-b8c8-282be8463ce5,4,2025-02-13,88.68
2,a653f906-162b-49bd-b8c8-282be8463ce5,56,2025-03-08,12.05
26,a653f906-162b-49bd-b8c8-282be8463ce5,66,2025-07-20,39.25
29,fa4def16-e181-452d-8d2e-5ccf8139f465,81,2025-12-11,62.62
21,fa4def16-e181-452d-8d2e-5ccf8139f465,99,2025-07-09,88.07
28,fa4def16-e181-452d-8d2e-5ccf8139f465,2,2026-02-20,47.76
3,fa4def16-e181-452d-8d2e-5ccf8139f465,34,2025-08-19,24.8
3,fa4def16-e181-452d-8d2e-5ccf8139f465,79,2026-03-15,75.52
5,12d53a0a-99eb-4979-9e71-8011c477add5,3,2025-05-28,54.76
22,12d53a0a-99eb-4979-9e71-8011c477add5,61,2025-12-18,40.72
19,12d53a0a-99eb-4979-9e71-8011c477add5,53,2025-08-20,44.73
11,12d53a0a-99eb-4979-9e71-8011c477add5,82,2025-02-22,57.61
11,12d53a0a-99eb-4979-9e71-8011c477add5,42,2025-08-18,31.05
7,0c853561-1a54-4c18-a2c8-b58a71032155,12,2024-08-23,1.78
2,0c853561-1a54-4c18-a2c8-b58a71032155,9,2025-04-10,57.76
12,0c853561-1a54-4c18-a2c8-b58a71032155,44,2025-07-10,38.54
27,0c853561-1a54-4c18-a2c8-b58a71032155,66,2025-04-13,10.46
10,0c853561-1a54-4c18-a2c8-b58a71032155,97,2025-04-08,2.01
24,ba7a976b-db1e-45b5-9b8b-e5bda2aa6b5e,58,2025-10-04,19.8
3,ba7a976b-db1e-45b5-9b8b-e5bda2aa6b5e,41,2025-02-12,6.49
12,ba7a976b-db1e-45b5-9b8b-e5bda2aa6b5e,89,2025-08-10,78.6
21,ba7a976b-db1e-45b5-9b8b-e5bda2aa6b5e,87,2025-11-01,80.04
1,ba7a976b-db1e-45b5-9b8b-e5bda2aa6b5e,61,2025-08-30,12.78
1,797523c3-9cd1-4b21-805f-cbe3f379043c,54,2025-08-12,85.2
15,797523c3-9cd1-4b21-805f-cbe3f379043c,81,2025-06-17,65.26
11,797523c3-9cd1-4b21-805f-cbe3f379043c,2,2025-02-03,27.97
9,797523c3-9cd1-4b21-805f-cbe3f379043c,21,2024-12-22,40.5
9,797523c3-9cd1-4b21-805f-cbe3f379043c,72,2025-08-17,86.97
32,6ab171e8-fbd4-4360-9d8b-4b22c2e7720a,53,2025-07-26,55.86
32,6ab171e8-fbd4-4360-9d8b-4b22c2e7720a,26,2025-04-29,40.6
15,6ab171e8-fbd4-4360-9d8b-4b22c2e7720a,83,2025-10-18,26.45
6,6ab171e8-fbd4-4360-9d8b-4b22c2e7720a,4,2025-07-20,63.75
27,6ab171e8-fbd4-4360-9d8b-4b22c2e7720a,2,2025-03-12,77.09
29,2b4f9585-cedd-47bc-a62c-c3e5395b9d12,2,2025-03-16,58.96
27,2b4f9585-cedd-47bc-a62c-c3e5395b9d12,67,2024-10-29,93.26
1,2b4f9585-cedd-47bc-a62c-c3e5395b9d12,38,2025-04-24,47.63
29,2b4f9585-cedd-47bc-a62c-c3e5395b9d12,30,2025-02-21,67.68
2,2b4f9585-cedd-47bc-a62c-c3e5395b9d12,99,2025-02-21,53.93
32,eb1b9efb-f578-4d65-a610-17f1493b9ac5,52,2025-01-08,8.79
17,eb1b9efb-f578-4d65-a610-17f1493b9ac5,25,2025-04-24,58.45
14,eb1b9efb-f578-4d65-a610-17f1493b9ac5,57,2025-09-10,71.76
22,eb1b9efb-f578-4d65-a610-17f1493b9ac5,7,2025-05-15,63.7
28,eb1b9efb-f578-4d65-a610-17f1493b9ac5,69,2024-10-31,89.39
29,6eade91f-7cfc-4405-a976-953c9cd0b488,92,2025-03-01,95.32
9,6eade91f-7cfc-4405-a976-953c9cd0b488,31,2024-09-20,1.37
6,6eade91f-7cfc-4405-a976-953c9cd0b488,89,2025-04-03,74.03
12,6eade91f-7cfc-4405-a976-953c9cd0b488,10,2025-01-06,95.94
30,6eade91f-7cfc-4405-a976-953c9cd0b488,15,2025-02-08,79.82
12,e56dc612-16dc-40bc-a526-4db3fbec452c,65,2025-07-25,54.68
20,e56dc612-16dc-40bc-a526-4db3fbec452c,16,2025-09-06,41.89
21,e56dc612-16dc-40bc-a526-4db3fbec452c,98,2025-08-11,42.23
7,e56dc612-16dc-40bc-a526-4db3fbec452c,63,2026-01-01,75.64
21,e56dc612-16dc-40bc-a526-4db3fbec452c,88,2025-06-21,21.55
28,b81179fa-d403-48eb-80fc-2dcf6930839a,15,2025-07-14,33.57
33,b81179fa-d403-48eb-80fc-2dcf6930839a,81,2025-01-18,10.47
29,b81179fa-d403-48eb-80fc-2dcf6930839a,100,2025-04-16,56.78
10,b81179fa-d403-48eb-80fc-2dcf6930839a,29,2025-06-28,71.34
5,b81179fa-d403-48eb-80fc-2dcf6930839a,22,2024-12-08,49.07
29,825f9b3e-c99b-4cfe-b11b-47070f25f4d8,16,2025-11-30,79.01
33,825f9b3e-c99b-4cfe-b11b-47070f25f4d8,46,2026-01-26,34.09
15,825f9b3e-c99b-4cfe-b11b-47070f25f4d8,85,2025-11-01,93.38
22,825f9b3e-c99b-4cfe-b11b-47070f25f4d8,4,2025-05-07,10.14
24,825f9b3e-c99b-4cfe-b11b-47070f25f4d8,77,2025-11-10,76.93
1,8c366e58-7a53-4ee8-9ae7-ec5dd688f87f,47,2025-02-12,11.49
19,8c366e58-7a53-4ee8-9ae7-ec5dd688f87f,18,2025-03-18,98.4
33,8c366e58-7a53-4ee8-9ae7-ec5dd688f87f,80,2025-02-19,0.81
4,8c366e58-7a53-4ee8-9ae7-ec5dd688f87f,60,2024-12-08,77.25
13,8c366e58-7a53-4ee8-9ae7-ec5dd688f87f,13,2025-01-26,78.03
26,a31372c2-4f49-425f-81e8-84a35bbacb33,69,2025-02-15,8.8
23,a31372c2-4f49-425f-81e8-84a35bbacb33,21,2025-08-25,21.14
13,a31372c2-4f49-425f-81e8-84a35bbacb33,81,2025-02-23,47.73
8,a31372c2-4f49-425f-81e8-84a35bbacb33,67,2025-09-03,50.97
13,a31372c2-4f49-425f-81e8-84a35bbacb33,63,2025-02-26,99.87
2,e12d0e2b-1299-42e1-81e3-a9fcb4e5287e,99,2025-02-16,62.72
16,e12d0e2b-1299-42e1-81e3-a9fcb4e5287e,3,2024-10-03,45.01
16,e12d0e2b-1299-42e1-81e3-a9fcb4e5287e,22,2025-02-18,24.26
12,e12d0e2b-1299-42e1-81e3-a9fcb4e5287e,9,2024-07-10,51.86
11,e12d0e2b-1299-42e1-81e3-a9fcb4e5287e,36,2024-11-16,22.97
13,5285ac40-cb0d-4b22-8c24-5c7d0f04ff58,30,2025-03-02,24.04
17,5285ac40-cb0d-4b22-8c24-5c7d0f04ff58,61,2024-08-10,12.86
11,5285ac40-cb0d-4b22-8c24-5c7d0f04ff58,57,2024-09-02,5.26
25,5285ac40-cb0d-4b22-8c24-5c7d0f04ff58,50,2024-12-25,43.21
25,5285ac40-cb0d-4b22-8c24-5c7d0f04ff58,19,2024-06-02,46.82
19,5e67b041-df6c-4726-9394-d22fa7094c85,47,2026-03-30,35.32
6,5e67b041-df6c-4726-9394-d22fa7094c85,23,2026-01-29,91.39
10,5e67b041-df6c-4726-9394-d22fa7094c85,86,2025-10-26,92.93
20,5e67b041-df6c-4726-9394-d22fa7094c85,77,2026-01-29,45.94
8,5e67b041-df6c-4726-9394-d22fa7094c85,74,2025-10-03,90.83
4,007a25bd-3558-484d-8085-3de65c747d86,70,2025-09-12,73.07
20,007a25bd-3558-484d-8085-3de65c747d86,29,2025-08-28,31.83
11,007a25bd-3558-484d-8085-3de65c747d86,46,2026-02-28,70.11
32,007a25bd-3558-484d-8085-3de65c747d86,74,2026-03-23,14.61
7,007a25bd-3558-484d-8085-3de65c747d86,81,2026-03-17,58.22
22,a6878888-d16a-4b4c-acc1-9630c7a19b4e,92,2026-01-03,14.25
18,a6878888-d16a-4b4c-acc1-9630c7a19b4e,99,2025-06-01,8.82
24,a6878888-d16a-4b4c-acc1-9630c7a19b4e,16,2025-03-09,23.67
29,a6878888-d16a-4b4c-acc1-9630c7a19b4e,27,2025-06-23,96.48
16,a6878888-d16a-4b4c-acc1-9630c7a19b4e,67,2025-04-07,2.02
32,ad45038c-e0a2-4f0a-9ac8-373554b33454,89,2025-04-09,91.39
9,ad45038c-e0a2-4f0a-9ac8-373554b33454,4,2025-05-30,30.88
26,ad45038c-e0a2-4f0a-9ac8-373554b33454,11,2026-01-28,1.82
6,ad45038c-e0a2-4f0a-9ac8-373554b33454,78,2025-07-09,70.77
10,ad45038c-e0a2-4f0a-9ac8-373554b33454,58,2025-08-03,70.29
24,9cd73be4-6981-48b6-8734-2d13d6166973,7,2024-11-18,45.35
17,9cd73be4-6981-48b6-8734-2d13d6166973,85,2025-03-28,5.47
7,9cd73be4-6981-48b6-8734-2d13d6166973,48,2025-05-29,19.71
7,9cd73be4-6981-48b6-8734-2d13d6166973,17,2025-06-11,35.46
14,9cd73be4-6981-48b6-8734-2d13d6166973,23,2025-05-04,42.35
31,48280256-2f67-4ee0-9f94-0f07187ccdec,46,2025-06-13,51.13
16,48280256-2f67-4ee0-9f94-0f07187ccdec,27,2024-09-26,16.58
27,48280256-2f67-4ee0-9f94-0f07187ccdec,74,2024-12-21,23.03
33,48280256-2f67-4ee0-9f94-0f07187ccdec,56,2025-04-25,29.66
12,48280256-2f67-4ee0-9f94-0f07187ccdec,67,2024-08-23,71.35
17,e580597b-e58b-4e7f-b18d-949ac9e54da5,68,2024-11-04,79.01
24,e580597b-e58b-4e7f-b18d-949ac9e54da5,52,2025-05-21,32.96
28,e580597b-e58b-4e7f-b18d-949ac9e54da5,69,2025-06-03,35.67
28,e580597b-e58b-4e7f-b18d-949ac9e54da5,10,2025-09-09,55.04
30,e580597b-e58b-4e7f-b18d-949ac9e54da5,35,2025-02-24,52.06
33,7d9b76e4-f26c-4e1a-899d-e3638c0bf03e,57,2025-05-05,44.63
1,7d9b76e4-f26c-4e1a-899d-e3638c0bf03e,20,2025-05-24,31.51
11,7d9b76e4-f26c-4e1a-899d-e3638c0bf03e,6,2025-06-19,0.54
9,7d9b76e4-f26c-4e1a-899d-e3638c0bf03e,35,2026-01-12,12.94
10,7d9b76e4-f26c-4e1a-899d-e3638c0bf03e,62,2025-04-09,3.32
19,4d391dbc-1156-445b-b444-d37f36c7e5ae,58,2024-11-10,8.17
8,4d391dbc-1156-445b-b444-d37f36c7e5ae,71,2025-02-10,7.05
30,4d391dbc-1156-445b-b444-d37f36c7e5ae,54,2025-05-20,60.55
6,4d391dbc-1156-445b-b444-d37f36c7e5ae,10,2025-05-06,49.42
24,4d391dbc-1156-445b-b444-d37f36c7e5ae,81,2024-10-18,12.84
8,1ef21ddd-3873-4ba7-9ca9-e5c368fd2a02,20,2025-05-19,14.82
12,1ef21ddd-3873-4ba7-9ca9-e5c368fd2a02,72,2025-06-10,77.89
10,1ef21ddd-3873-4ba7-9ca9-e5c368fd2a02,36,2025-01-23,72.52
6,1ef21ddd-3873-4ba7-9ca9-e5c368fd2a02,22,2025-06-14,84.92
22,1ef21ddd-3873-4ba7-9ca9-e5c368fd2a02,92,2025-05-17,36.97
8,a70d63e6-4e8d-4ee5-9067-aec7c846ff8a,78,2026-01-08,80.86
12,a70d63e6-4e8d-4ee5-9067-aec7c846ff8a,81,2026-02-25,54.94
9,a70d63e6-4e8d-4ee5-9067-aec7c846ff8a,54,2025-11-26,76.53
29,a70d63e6-4e8d-4ee5-9067-aec7c846ff8a,91,2025-08-09,36.15
6,a70d63e6-4e8d-4ee5-9067-aec7c846ff8a,83,2025-08-25,52.95
7,4696a491-141b-4e9b-ab2f-4362bb8266bd,88,2025-06-22,68.3
19,4696a491-141b-4e9b-ab2f-4362bb8266bd,6,2026-04-01,8.79
21,4696a491-141b-4e9b-ab2f-4362bb8266bd,80,2026-02-26,45.15
13,4696a491-141b-4e9b-ab2f-4362bb8266bd,25,2025-06-19,16.88
12,4696a491-141b-4e9b-ab2f-4362bb8266bd,59,2025-12-23,75.59
13,3ae7b7ef-27b8-4df3-81bf-23b62c4009e6,41,2025-05-08,33.08
13,3ae7b7ef-27b8-4df3-81bf-23b62c4009e6,68,2025-05-16,8.07
23,3ae7b7ef-27b8-4df3-81bf-23b62c4009e6,97,2024-11-08,85.2
8,3ae7b7ef-27b8-4df3-81bf-23b62c4009e6,94,2025-07-28,85.84
19,3ae7b7ef-27b8-4df3-81bf-23b62c4009e6,12,2025-09-17,68.48
26,cc016f19-e962-4366-8721-80d763578980,37,2026-02-15,74.05
6,cc016f19-e962-4366-8721-80d763578980,73,2025-04-09,17.46
8,cc016f19-e962-4366-8721-80d763578980,4,2025-04-06,89.58
21,cc016f19-e962-4366-8721-80d763578980,22,2025-09-18,95.15
1,cc016f19-e962-4366-8721-80d763578980,94,2025-07-13,99.0
21,2e19d14f-c13d-469b-8a2c-93d97bfce53e,97,2025-05-05,95.7
2,2e19d14f-c13d-469b-8a2c-93d97bfce53e,67,2024-12-01,32.0
12,2e19d14f-c13d-469b-8a2c-93d97bfce53e,59,2025-07-03,56.08
1,2e19d14f-c13d-469b-8a2c-93d97bfce53e,86,2025-03-29,97.03
5,2e19d14f-c13d-469b-8a2c-93d97bfce53e,70,2024-11-10,94.38
7,a1c504ff-0f6c-4c6e-a404-b81389eb4088,61,2025-04-26,35.76
30,a1c504ff-0f6c-4c6e-a404-b81389eb4088,85,2025-08-22,74.91
17,a1c504ff-0f6c-4c6e-a404-b81389eb4088,88,2025-06-24,60.22
29,a1c504ff-0f6c-4c6e-a404-b81389eb4088,51,2025-12-02,96.21
33,a1c504ff-0f6c-4c6e-a404-b81389eb4088,84,2025-04-15,87.84
23,a705ac8c-4d21-487c-9bb4-644bc243cd3a,43,2024-11-09,89.3
22,a705ac8c-4d21-487c-9bb4-644bc243cd3a,75,2024-11-11,69.92
22,a705ac8c-4d21-487c-9bb4-644bc243cd3a,23,2025-02-10,19.98
23,a705ac8c-4d21-487c-9bb4-644bc243cd3a,71,2024-12-10,98.46
26,a705ac8c-4d21-487c-9bb4-644bc243cd3a,45,2025-06-03,26.27
18,9fca833c-5c09-4175-bb6a-d619fe7561d4,29,2025-03-24,10.76
21,9fca833c-5c09-4175-bb6a-d619fe7561d4,54,2024-12-07,65.12
27,9fca833c-5c09-4175-bb6a-d619fe7561d4,66,2024-12-26,74.06
7,9fca833c-5c09-4175-bb6a-d619fe7561d4,31,2025-01-01,84.11
